"","dept","course_num","title","time","dist","semester"
"1659","history","HIST 150","American Legal History","TTh 1:30pm-2:20pm","HU","spring"
"1660","history","HIST 169","Early National America","TTh 2:30pm-3:20pm","HU","spring"
"1661","history","HIST 184","The Rise and Fall of Atlantic Slavery","MW 9:25am-10:15am","HU","fall"
"1662","history","HIST 191","The United States and the World1776–1920","MW 11:35am-12:25pm","HU","spring"
"1663","history","HIST 202","European Civilization1648–1945","MW 10:30am-11:20am","HU","fall"
"1664","history","HIST 206","The Middle Ages300–1500","MW 10:30am-11:20am","WR","fall"
"1665","history","HIST 219","History of the Jews and Their Diasporas to Early Modern Times","TTh 11:35am-12:50pm","HU","fall"
"1666","history","HIST 221","Military History of the West since 1500","TTh 10:30am-11:20am","HU","fall"
"1667","history","HIST 223","Renaissance Italy","MW 11:35am-12:25pm","HU","fall"
"1668","history","HIST 228","Vikings","MW 2:30pm-3:20pm","HU","spring"
"1669","history","HIST 231","War in Germany1648–2010","MW 1:30pm-2:20pm","HU","spring"
"1670","history","HIST 234","Epidemics and Society in the West since 1600","TTh 10:30am-11:20am","HU","spring"
"1671","history","HIST 236","The Scientific Revolution","TTh 11:35am-12:25pm","HU","spring"
"1672","history","HIST 237","Russian Culture: The Modern Age","TTh 1:30pm-2:20pm","HU","spring"
"1673","history","HIST 246","The History of Food","MW 10:30am-11:20am","HU","spring"
"1674","history","HIST 248","Introduction to Modern Jewish Thought","MW 2:30pm-3:20pm","HU","spring"
"1675","history","HIST 251","Early Modern England: PoliticsReligionand Society under the Tudors and Stuarts","MW 10:30am-11:20am","HU","fall"
"1676","history","HIST 256","Britain's Worlds1688 to the Present","MW 1:30pm-2:20pm","HU","spring"
"1677","history","HIST 261","The Cold War","MW 1pm-2:15pm","HU","fall"
"1678","history","HIST 263","Eastern Europe to 1914","TTh 2:30pm-3:20pm","HU","fall"
"1679","history","HIST 264","Eastern Europe since 1914","TTh 2:30pm-3:20pm","HU","spring"
"1680","history","HIST 271","European Intellectual History since Nietzsche","MW 11:35am-12:25pm","HU","spring"
"1681","history","HIST 273","Europe in the Age of Total War1914–1945","MW 11:35am-12:25pm","HU","fall"
"1682","history","HIST 277","The Great Recession as History2007–2013","MW 11:35am-12:50pm","HU","fall"
"1683","history","HIST 280","The Catholic Intellectual Tradition","MW 1:30pm-2:20pm","HU","fall"
"1684","history","HIST 281","Christian Mysticism1200–1700","HTBA","HU","fall"
"1685","history","HIST 300","Alexander the Great and the Hellenistic World","MW 10:30am-11:20am","HU","spring"
"1686","history","HIST 303","Japan's Modern Revolution","MW 10:30am-11:20am","HU","spring"
"1687","history","HIST 310","History of Modern South Asia","MW 11:35am-12:25pm","HU","fall"
"1688","history","HIST 317","China's Global Twentieth Century","TTh 11:35am-12:25pm","HU","fall"
"1689","history","HIST 321","China from Present to Past","TTh 1:30pm-2:20pm","HU","spring"
"1690","history","HIST 323","Southeast Asia since 1900","TTh 11:35am-12:50pm","HU","spring"
"1691","history","HIST 325","Introduction to Latin American History","MW 10:30am-11:20am","HU","fall"
"1692","history","HIST 330","Ancient Empires","MW 2:30pm-3:20pm","HU","fall"
"1693","history","HIST 332","African Encounters with Colonialism","MW 11:35am-12:25pm","HU","fall"
"1694","history","HIST 335","A History of South Africa","MW 11:35am-12:25pm","HU","spring"
"1695","history","HIST 337","The Mediterranean from the Crusades to Napoleon","TTh 10:30am-11:20am","HU","spring"
"1696","history","HIST 344","Making of the Modern Middle East","TTh 2:30pm-3:20pm","HU","spring"
"1697","history","HIST 345","Jews in Muslim Lands from the Seventh to the Sixteenth Centuries","TTh 11:35am-12:50pm","HU","spring"
"1698","history","HIST 350","Formation of the Islamic State610 –750","TTh 4:30pm-5:20pm","HU","fall"
"1699","history","HIST 358","History of Mexico since Independence","TTh 2:30pm-3:45pm","HU","fall"
"1700","history","HIST 361","History of Brazil","TTh 10:30am-11:20am","HU","spring"
"1701","history","HIST 363","Latin America since Independence","MW 2:30pm-3:20pm","WR","spring"
"1702","history","HIST 396","India and Pakistan since 1947","MW 1:30pm-2:20pm","HU","spring"
"1703","history","HIST 402","Extraterrestrials in History","MW 11:35am-12:25pm","HU","fall"
"1704","history","HIST 470","World FinanceMesopotamia to the Present","TTh 1pm-2:15pm","HU","fall"
"1705","history","HIST 111","Antebellum America","T 9:25am-11:15am","WR","fall"
"1706","history","HIST 113","Cultural Capital: New York in the Twentieth Century","Th 1:30pm-3:20pm","WR","fall"
"1707","history","HIST 129","Topics in California History","Th 1:30pm-3:20pm","WR","fall"
"1708","history","HIST 130","Indians and the Spanish Borderlands","T 9:25am-11:15am","WR","spring"
"1709","history","HIST 133","The Creation of the American Politician1789–1820","W 9:25am-11:15am","WR","not specified"
"1710","history","HIST 134","Yale and America: Selected Topics in Social and Cultural History","T 3:30pm-5:20pm","WR","not specified"
"1711","history","HIST 135","The Age of Hamilton and Jefferson","W 9:25am-11:15am","WR","not specified"
"1712","history","HIST 139","The American South1870 to the Present","W 3:30pm-5:20pm","WR","fall"
"1713","history","HIST 140","CartographyTerritoryand Identity","W 1:30pm-3:20pm","WR","spring"
"1714","history","HIST 141","Science from Newton to Neutrons","W 7pm-8:50pm","WR","fall"
"1715","history","HIST 142","Women and Medicine in America from the Colonial Era to the Present","T 9:25am-11:15am","WR","fall"
"1716","history","HIST 143","Cultural History of Mental Illness in America","W 1:30pm-3:20pm","WR","not specified"
"1717","history","HIST 149","History of Pollution","Th 3:30pm-5:20pm","WR","fall"
"1718","history","HIST 159","SpiesSecretsand Science","T 1:30pm-3:20pm","WR","fall"
"1719","history","HIST 168","Quebec and Canada from 1791 to the Present","Th 1:30pm-3:20pm","WR","not specified"
"1720","history","HIST 170","Ideas and Ideologies in U.S. International History","M 1:30pm-3:20pm","WR","not specified"
"1721","history","HIST 180","Energy in American History","T 1:30pm-3:20pm","HU","spring"
"1722","history","HIST 199","Writing Narrative History","MW 2:30pm-3:45pm","WR","fall"
"1723","history","HIST 204","History of Torture","W 9:25am-11:15am","HU","not specified"
"1724","history","HIST 207","Thucydides and the Peloponnesian War","T 2:30pm-4:20pm","HU","fall"
"1725","history","HIST 215","The Art of Biography","T 1:30pm-3:20pm","WR","not specified"
"1726","history","HIST 217","The Book in Early Modern Britain","M 1:30pm-3:20pm","WR","fall"
"1727","history","HIST 226","Russia and the East","W 1:30pm-3:20pm","WR","not specified"
"1728","history","HIST 232","Medieval JewsChristiansand Muslims Imagining Each Other","T 1:30pm-3:20pm","WR","fall"
"1729","history","HIST 233","The Emergence of Modern Paris","T 1:30pm-3:20pm","WR","not specified"
"1730","history","HIST 235","Existentialism and Dissent","M 1:30pm-3:20pm","WR","spring"
"1731","history","HIST 236","The First World War","T 3:30pm-5:20pm","WR","not specified"
"1732","history","HIST 247","The Invention of Modern Democracy","HTBA","WR","fall"
"1733","history","HIST 250","The Contested Idea of Liberty","M 3:30pm-5:20pm","WR","spring"
"1734","history","HIST 253","CultureDissidenceand Control in Golden Age Spain","T 1:30pm-3:20pm","WR","not specified"
"1735","history","HIST 254","SexLifeand Generation","T 3:30pm-5:20pm","HU","spring"
"1736","history","HIST 255","London and Modernity1880 to the Present","W 1:30pm-3:20pm","WR","not specified"
"1737","history","HIST 258","Jewish Citizenship in Modern Europe","T 9:25am-11:15am","WR","spring"
"1738","history","HIST 269","History and Holocaust Testimony","M 1:30pm-3:20pm","WR","not specified"
"1739","history","HIST 270","Philosophy of History in Central Europe","W 1:30pm-3:20pm","WR","not specified"
"1740","history","HIST 271","Communism in Eastern Europe","Th 3:30pm-5:20pm","WR","not specified"
"1741","history","HIST 272","Russia in the Age of Revolution1890–1924","M 1:30pm-3:20pm","WR","not specified"
"1742","history","HIST 273","MagicScienceand Medicine in the Middle Ages","T 3:30pm-5:20pm","WR","not specified"
"1743","history","HIST 274","Stalin and the Soviet Union1920–1939","M 1:30pm-3:20pm","WR","not specified"
"1744","history","HIST 326","Yale and Japan","W 9:25am-11:15am","WR","fall"
"1745","history","HIST 327","Civilization in Meiji Japan","HTBA","HU","spring"
"1746","history","HIST 332","China's Environmental History since 1600","W 3:30pm-5:20pm","HU","fall"
"1747","history","HIST 347","The Ottoman Empire","T 7pm-8:50pm","WR","fall"
"1748","history","HIST 362","Cold War in the Third World","T 1:30pm-3:20pm","WR","not specified"
"1749","history","HIST 372","Revolutionary Change and Cold War in Latin America","T 1:30pm-3:20pm","WR","fall"
"1750","history","HIST 377","Freedom and Abolition in Latin America","W 9:25am-11:15am","WR","fall"
"1751","history","HIST 384","The Middle East between Crusaders and Mongols","T 3:30pm-5:20pm","WR","spring"
"1752","history","HIST 385","Reformers and Revolutionaries in the Arab World","Th 2:30pm-4:20pm","WR","not specified"
"1753","history","HIST 388","Slavery and the Slave Trade in Africa","W 1:30pm-3:20pm","WR","fall"
"1754","history","HIST 398","Mamluk Egypt","Th 1:30pm-3:20pm","WR","spring"
"1755","history","HIST 409","Global Black Power","W 2:30pm-4:20pm","WR","fall"
"1756","history","HIST 411","The Global 1960s","Th 9:25am-11:15am","WR","not specified"
"1757","history","HIST 415","The Problem of Global Poverty","T 1:30pm-3:20pm","WR","fall"
"1758","history","HIST 420","Photography and the Sciences","T 1:30pm-3:20pm","WR","fall"
"1759","history","HIST 422","Theories of History","T 1:30pm-3:20pm","not specified","spring"
"1760","history","HIST 431","Family and Empire","Th 2:30pm-4:20pm","WR","not specified"
"1761","history","HIST 435","The Global Crisis of Malaria","T 1:30pm-3:20pm","WR","spring"
"1762","history","HIST 456","The Great Flood and Other Catastrophes","M 1:30pm-3:20pm","WR","spring"
"1763","history","HIST 464","Law and History","Th 1:30pm-3:20pm","WR","not specified"
"1764","history","HIST 494","Individual Writing Tutorial","HTBA","not specified","fall"
"1765","history","HIST 495","The Senior Essay","HTBA","not specified","both"
"1766","history-of-art","HSAR 110","Introduction to the History of Art: Global Decorative Arts","TTh 10:30am-11:20am","HU","spring"
"1767","history-of-art","HSAR 112","Introduction to the History of Art: Prehistory to the Renaissance","TTh 11:35am-12:25pm","HU","fall"
"1768","history-of-art","HSAR 115","Introduction to the History of Art: Renaissance to the Present","TTh 11:35am-12:25pm","HU","spring"
"1769","history-of-art","HSAR 202","Pre-Columbian Architecture","MW 10:30am-11:20am","HU","fall"
"1770","history-of-art","HSAR 207","Feminist Theory and Feminist Art","T 3:30pm-5:20pm","HU","spring"
"1771","history-of-art","HSAR 211","Modernism and Modernity in America","HTBA","HU","spring"
"1772","history-of-art","HSAR 217","American Art and Visual Culture to 1900","MW 11:35am-12:25pm","HU","fall"
"1773","history-of-art","HSAR 218","Art and Biomolecular Recognition Laboratory","TTh 2:30pm-4:30pm","SC","not specified"
"1774","history-of-art","HSAR 221","Russian and Soviet Art1757 to the Present","MW 1:30pm-2:20pm","HU","spring"
"1775","history-of-art","HSAR 234","Egyptomania","HTBA","HU","fall"
"1776","history-of-art","HSAR 236","The Art of Ancient Palaces","MW 2:30pm-3:45pm","HU","fall"
"1777","history-of-art","HSAR 239","Art of the Ancient Near East and Aegean","MW 2:30pm-3:45pm","HU","spring"
"1778","history-of-art","HSAR 250","Roman Art: EmpireIdentityand Society","TTh 9am-10:15am","HU","fall"
"1779","history-of-art","HSAR 251","Writers and Artists in Paris1780–1914","TTh 1pm-2:15pm","L5","fall"
"1780","history-of-art","HSAR 252","Roman Architecture","TTh 9am-10:15am","HU","spring"
"1781","history-of-art","HSAR 286","Renaissance and Baroque Sculpture","MW 1:30pm-2:20pm","HU","spring"
"1782","history-of-art","HSAR 288","Renaissance and Baroque Drawing","HTBA","HU","fall"
"1783","history-of-art","HSAR 291","Buildings and Power in Italy","MW 1pm-2:15pm","HU","spring"
"1784","history-of-art","HSAR 306","Art and the British Empire1600–1997","TTh 2:30pm-3:45pm","HU","fall"
"1785","history-of-art","HSAR 310","Futurism: The Shock of the New","Th 1:30pm-3:20pm","HU","spring"
"1786","history-of-art","HSAR 312","Modern Architecture1890–1980","TTh 10:30am-11:20am","HU","fall"
"1787","history-of-art","HSAR 325","History of Architecture II: The Eighteenth Century to the Millennium","TTh 10:30am-11:20am","HU","spring"
"1788","history-of-art","HSAR 326","Classical Hollywood: Art and Industry","MW 10:30am-11:20am","HU","fall"
"1789","history-of-art","HSAR 327","Film TheoryCriticismand Culture","TTh 2:30pm-3:20pm; Su 7pm-9:30pm","HU","spring"
"1790","history-of-art","HSAR 345","Nineteenth-Century Photography","TTh 10:30am-11:20am","HU","spring"
"1791","history-of-art","HSAR 373","African American Art1963 to the Present","MW 10:30am-11:20am","HU","spring"
"1792","history-of-art","HSAR 375","Afro-Modernism in the Twentieth Century","MW 1pm-2:15pm","HU","fall"
"1793","history-of-art","HSAR 378","From West Africa to the Black Americas: The Black Atlantic Visual Tradition","TTh 11:35am-12:50pm","HU","spring"
"1794","history-of-art","HSAR 379","New York Mambo: Microcosm of Black Creativity","TTh 11:35am-12:25pm","HU","fall"
"1795","history-of-art","HSAR 386","Art and Ritual in Tribal India","HTBA","HU","fall"
"1796","history-of-art","HSAR 387","Architecture in the Indian Subcontinent","HTBA","not specified","fall"
"1797","history-of-art","HSAR 401","Critical Approaches to Art History","not listed","WR","both"
"1798","history-of-art","HSAR 403","Observation and Analysis","Th 1:30pm-3:20pm","HU","fall"
"1799","history-of-art","HSAR 419","Art and Culture in the Roman Provinces","HTBA","not specified","fall"
"1800","history-of-art","HSAR 423","The Art of Dionysos: DrinkDramaand Ecstasy","W 2:30pm-4:20pm","HU","fall"
"1801","history-of-art","HSAR 424","eClavdia: Women in Ancient Rome","T 1:30pm-3:20pm","HU","spring"
"1802","history-of-art","HSAR 430","Painting and Poetry in Islamic Art","HTBA","HU","fall"
"1803","history-of-art","HSAR 434","Michelangelo","HTBA","HU","fall"
"1804","history-of-art","HSAR 440","Nineteenth-Century Sculpture","HTBA","HU","fall"
"1805","history-of-art","HSAR 450","Seventeenth-Century Dutch Painting","HTBA","not specified","spring"
"1806","history-of-art","HSAR 454","South Korean Urbanism","T 3:30pm-5:20pm","HU","fall"
"1807","history-of-art","HSAR 466","The Technical Examination of Art","W 2:30pm-4:20pm","not specified","spring"
"1808","history-of-art","HSAR 467","Photography and Memory: Public and Private Lives","M 1:30pm-3:20pm","HU","fall"
"1809","history-of-art","HSAR 470","Pop Art and Black Culture","W 1:30pm-3:20pm","HU","spring"
